PeopleID3,ROG3,ROL3,ROL4,Language,LanguageDialect,LanguageRank,Speakers
21031,IN,wsg,0,"Gondi, Adilabad","Gondi, Adilabad",P,16690
21032,IN,asm,0,Assamese,Assamese,S,12969
21032,IN,ben,0,Bengali,Bengali,S,40
21032,IN,bfy,0,Bagheli,Bagheli,S,470
21032,IN,bgw,0,Bhatri,Bhatri,S,114841
21032,IN,bhb,0,Bhili,Bhili,S,90
21032,IN,gno,0,"Gondi, Northern","Gondi, Northern",P,342652
21032,IN,guj,0,Gujarati,Gujarati,S,650
21032,IN,hin,0,Hindi,Hindi,S,296102
21032,IN,hlb,0,Halbi,Halbi,S,80124
21032,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,212714
21032,IN,kfb,0,"Kolami, Northwestern","Kolami, Northwestern",S,130
21032,IN,kfp,0,Korwa,Korwa,S,190
21032,IN,mar,0,Marathi,Marathi,S,166078
21032,IN,mrr,0,Maria,Maria,S,228502
21032,IN,ory,0,Odia,Odia,S,5095
21032,IN,pci,0,Duruwa,Duruwa,S,5940
21032,IN,tel,0,Telugu,Telugu,S,17113
21032,IN,urd,0,Urdu,Urdu,S,10
21032,IN,wsg,0,"Gondi, Adilabad","Gondi, Adilabad",S,37050
21033,IN,awa,0,Awadhi,Awadhi,S,30
21033,IN,bgw,0,Bhatri,Bhatri,S,86675
21033,IN,bho,0,Bhojpuri,Bhojpuri,S,50
21033,IN,gno,0,"Gondi, Northern","Gondi, Northern",S,148826
21033,IN,guj,0,Gujarati,Gujarati,S,15
21033,IN,hin,0,Hindi,Hindi,P,158288
21033,IN,hlb,0,Halbi,Halbi,S,84489
21033,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,137218
21033,IN,kff,0,Koya,Koya,S,809
21033,IN,kfp,0,Korwa,Korwa,S,193
21033,IN,kfq,0,Korku,Korku,S,30
21033,IN,kfy,0,Kumaoni,Kumaoni,S,70
21033,IN,khn,0,Khandesi,Khandesi,S,8
21033,IN,mar,0,Marathi,Marathi,S,9106
21033,IN,mut,0,"Muria, Western","Muria, Western",S,43210
21033,IN,ory,0,Odia,Odia,S,5200
21033,IN,pci,0,Duruwa,Duruwa,S,19720
21033,IN,peg,0,Pengo,Pengo,S,150
21033,IN,sdr,0,"Sadri, Oraon","Sadri, Oraon",S,60
21033,IN,tel,0,Telugu,Telugu,S,7010
21033,IN,wsg,0,"Gondi, Adilabad","Gondi, Adilabad",S,8330
21033,IN,xis,0,Kisan,Kisan,S,15
21034,IN,bgw,0,Bhatri,Bhatri,S,190
21034,IN,bhb,0,Bhili,Bhili,S,10
21034,IN,gno,0,"Gondi, Northern","Gondi, Northern",S,43920
21034,IN,guj,0,Gujarati,Gujarati,S,65
21034,IN,hin,0,Hindi,Hindi,P,83480
21034,IN,hlb,0,Halbi,Halbi,S,380
21034,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,19848
21034,IN,kfp,0,Korwa,Korwa,S,50
21034,IN,kfq,0,Korku,Korku,S,20
21034,IN,mar,0,Marathi,Marathi,S,2040
21034,IN,ory,0,Odia,Odia,S,270
21034,IN,pci,0,Duruwa,Duruwa,S,150
21034,IN,sdr,0,"Sadri, Oraon","Sadri, Oraon",S,180
21034,IN,tel,0,Telugu,Telugu,S,620
21035,IN,bgw,0,Bhatri,Bhatri,S,7776
21035,IN,gno,0,"Gondi, Northern","Gondi, Northern",P,14252
21035,IN,hin,0,Hindi,Hindi,S,4215
21035,IN,hlb,0,Halbi,Halbi,S,7806
21035,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,10870
21035,IN,mut,0,"Muria, Western","Muria, Western",S,2100
21035,IN,ory,0,Odia,Odia,S,150
21035,IN,pci,0,Duruwa,Duruwa,S,700
21035,IN,tel,0,Telugu,Telugu,S,1810
21036,IN,ben,0,Bengali,Bengali,S,18
21036,IN,bgw,0,Bhatri,Bhatri,S,56740
21036,IN,cdz,0,Koda,Koda,S,50
21036,IN,gno,0,"Gondi, Northern","Gondi, Northern",P,266349
21036,IN,hin,0,Hindi,Hindi,S,157781
21036,IN,hlb,0,Halbi,Halbi,S,17926
21036,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,164689
21036,IN,hoc,0,Ho,Ho,S,160
21036,IN,kfb,0,"Kolami, Northwestern","Kolami, Northwestern",S,70
21036,IN,kff,0,Koya,Koya,S,37601
21036,IN,kfp,0,Korwa,Korwa,S,520
21036,IN,kxv,0,Kuvi,Kuvi,S,440
21036,IN,mar,0,Marathi,Marathi,S,219380
21036,IN,ory,0,Odia,Odia,S,152003
21036,IN,pci,0,Duruwa,Duruwa,S,30640
21036,IN,peg,0,Pengo,Pengo,S,8500
21036,IN,sat,0,Santhali,Santhali,S,400
21036,IN,sdr,0,"Sadri, Oraon","Sadri, Oraon",S,1210
21036,IN,tel,0,Telugu,Telugu,S,5070
21036,IN,unr,0,Mundari,Mundari,S,160
21036,IN,unx,0,Munda,Munda,S,380
21036,IN,wsg,0,"Gondi, Adilabad","Gondi, Adilabad",S,100960
21036,IN,xis,0,Kisan,Kisan,S,750
21037,IN,gno,0,"Gondi, Northern","Gondi, Northern",P,8765
21037,IN,hin,0,Hindi,Hindi,S,6315
21037,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,7310
21037,IN,ory,0,Odia,Odia,S,400
21037,IN,sdr,0,"Sadri, Oraon","Sadri, Oraon",S,280
21038,IN,bgw,0,Bhatri,Bhatri,S,220
21038,IN,gno,0,"Gondi, Northern","Gondi, Northern",P,24840
21038,IN,hin,0,Hindi,Hindi,S,1490
21038,IN,hlb,0,Halbi,Halbi,S,30
21038,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,70
21038,IN,kfb,0,"Kolami, Northwestern","Kolami, Northwestern",S,20
21038,IN,mar,0,Marathi,Marathi,S,20875
21038,IN,tel,0,Telugu,Telugu,S,220
21046,IN,kan,0,Kannada,Kannada,P,8520
21047,IN,mar,0,Marathi,Marathi,P,100
21048,IN,urd,0,Urdu,Urdu,P,260
21049,IN,ben,0,Bengali,Bengali,P,130
21050,IN,dgo,0,Dogri,Dogri,P,110
21050,IN,kas,0,Kashmiri,Kashmiri,S,10
21051,IN,guj,0,Gujarati,Gujarati,P,110
21052,IN,tel,0,Telugu,Telugu,S,20
21052,IN,urd,0,Urdu,Urdu,P,100
21053,IN,tel,0,Telugu,Telugu,P,100
21054,IN,ben,0,Bengali,Bengali,P,90
21055,IN,ory,0,Odia,Odia,P,90
21055,IN,tam,0,Tamil,Tamil,S,20
21056,IN,pnb,0,"Punjabi, Western","Punjabi, Western",P,120
21059,IN,kan,0,Kannada,Kannada,P,120
21061,IN,sou,0,"Thai, Southern","Thai, Southern",P,150
21084,IN,tam,0,Tamil,Tamil,P,2096
21084,IN,tel,0,Telugu,Telugu,S,760
21085,IN,mal,0,Malayalam,Malayalam,S,300
21085,IN,tam,0,Tamil,Tamil,P,10381
21085,IN,tel,0,Telugu,Telugu,S,170
21086,IN,guj,0,Gujarati,Gujarati,P,26980
21086,IN,hin,0,Hindi,Hindi,S,970
21087,IN,guj,0,Gujarati,Gujarati,P,8960
21087,IN,hin,0,Hindi,Hindi,S,1160
21087,IN,knn,0,Konkani,Konkani,S,1200
21087,IN,mar,0,Marathi,Marathi,S,4060
21087,IN,rwr,0,Marwari,Marwari,S,640
21088,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,17300
21088,IN,knn,0,Konkani,Konkani,S,1120
21088,IN,mar,0,Marathi,Marathi,P,28180
21089,IN,kan,0,Kannada,Kannada,S,18400
21089,IN,tel,0,Telugu,Telugu,P,49293
21090,IN,kan,0,Kannada,Kannada,S,8090
21090,IN,ory,0,Odia,Odia,S,2880
21090,IN,tam,0,Tamil,Tamil,S,7300
21090,IN,tel,0,Telugu,Telugu,P,52270
21091,IN,kan,0,Kannada,Kannada,P,30270
21091,IN,ory,0,Odia,Odia,S,600
21091,IN,tel,0,Telugu,Telugu,S,18800
21092,IN,kan,0,Kannada,Kannada,S,400
21092,IN,tel,0,Telugu,Telugu,P,7480
21093,IN,ory,0,Odia,Odia,S,14140
21093,IN,tel,0,Telugu,Telugu,P,26120
21094,IN,kan,0,Kannada,Kannada,S,790
21094,IN,tel,0,Telugu,Telugu,P,19910
21095,IN,hin,0,Hindi,Hindi,S,34644
21095,IN,lmn,0,Lambadi,Lambadi,P,57552
21095,IN,tel,0,Telugu,Telugu,S,19279
21096,IN,awa,0,Awadhi,Awadhi,S,1400
21096,IN,bjj,0,Kanauji,Kanauji,S,140
21096,IN,gbm,0,Garhwali,Garhwali,S,40
21096,IN,hin,0,Hindi,Hindi,P,8906
21098,IN,ahr,0,Ahirani,Ahirani,S,450
21098,IN,awa,0,Awadhi,Awadhi,S,2170
21098,IN,bgq,0,Bagri,Bagri,S,1530
21098,IN,bjj,0,Kanauji,Kanauji,S,1340
21098,IN,dhd,0,Dhundari,Dhundari,S,990
21098,IN,gbm,0,Garhwali,Garhwali,S,60
21098,IN,guj,0,Gujarati,Gujarati,S,440
21098,IN,hin,0,Hindi,Hindi,S,133086
21098,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,430
21098,IN,kan,0,Kannada,Kannada,S,7510
21098,IN,knn,0,Konkani,Konkani,S,40
21098,IN,kvv,0,Kola,Kola,S,140
21098,IN,lmn,0,Lambadi,Lambadi,P,211807
21098,IN,mar,0,Marathi,Marathi,S,6740
21098,IN,mtr,0,Mewari,Mewari,S,470
21098,IN,mup,0,Malvi,Malvi,S,1030
21098,IN,ory,0,Odia,Odia,S,605
21098,IN,rwr,0,Marwari,Marwari,S,6450
21098,IN,swv,0,Shekhawati,Shekhawati,S,870
21098,IN,tel,0,Telugu,Telugu,S,26961
21099,IN,hin,0,Hindi,Hindi,S,40
21099,IN,lmn,0,Lambadi,Lambadi,S,30
21099,IN,urd,0,Urdu,Urdu,P,80
21100,IN,hin,0,Hindi,Hindi,P,780
21100,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,530
21100,IN,mar,0,Marathi,Marathi,S,100
21100,IN,ory,0,Odia,Odia,S,24
21101,IN,guj,0,Gujarati,Gujarati,P,3415
21101,IN,hin,0,Hindi,Hindi,S,170
21102,IN,ahr,0,Ahirani,Ahirani,S,70
21102,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,110
21102,IN,hin,0,Hindi,Hindi,S,500
21102,IN,kan,0,Kannada,Kannada,P,106690
21102,IN,mar,0,Marathi,Marathi,S,652
21102,IN,tel,0,Telugu,Telugu,S,2000
21103,IN,kan,0,Kannada,Kannada,S,42650
21103,IN,tel,0,Telugu,Telugu,P,63370
21104,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,110
21104,IN,kan,0,Kannada,Kannada,P,106790
21104,IN,tel,0,Telugu,Telugu,S,2000
21105,IN,kan,0,Kannada,Kannada,S,22500
21105,IN,tel,0,Telugu,Telugu,P,38100
21106,IN,kan,0,Kannada,Kannada,P,106790
21106,IN,knn,0,Konkani,Konkani,S,110
21106,IN,tel,0,Telugu,Telugu,S,2000
21107,IN,kan,0,Kannada,Kannada,P,3070
21108,IN,kan,0,Kannada,Kannada,P,15110
21108,IN,mar,0,Marathi,Marathi,S,1000
21108,IN,tel,0,Telugu,Telugu,S,500
21109,IN,hin,0,Hindi,Hindi,S,1670
21109,IN,kan,0,Kannada,Kannada,P,25003
21109,IN,knn,0,Konkani,Konkani,S,2420
21109,IN,mar,0,Marathi,Marathi,S,9520
21109,IN,tel,0,Telugu,Telugu,S,4439
21109,IN,wry,0,Merwari,Merwari,S,4870
21110,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,
21110,IN,urd,0,Urdu,Urdu,P,
21112,IN,gom,0,"Konkani, Goan","Konkani, Goan",P,530
21112,IN,kan,0,Kannada,Kannada,S,270
21112,IN,knn,0,Konkani,Konkani,S,400
21112,IN,mar,0,Marathi,Marathi,S,150
21113,IN,kan,0,Kannada,Kannada,P,18440
21113,IN,knn,0,Konkani,Konkani,S,330
21113,IN,mar,0,Marathi,Marathi,S,1100
21113,IN,tel,0,Telugu,Telugu,S,500
21114,IN,hin,0,Hindi,Hindi,S,1932
21114,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,152
21114,IN,kan,0,Kannada,Kannada,P,7270
21114,IN,mar,0,Marathi,Marathi,S,3809
21114,IN,noe,0,Nimadi,Nimadi,S,220
21114,IN,ory,0,Odia,Odia,S,340
21114,IN,rwr,0,Marwari,Marwari,S,120
21114,IN,tel,0,Telugu,Telugu,S,3994
21115,IN,kan,0,Kannada,Kannada,P,1420
21116,IN,kan,0,Kannada,Kannada,P,970
21117,IN,anp,0,Angika,Angika,S,1120
21117,IN,awa,0,Awadhi,Awadhi,S,120
21117,IN,bho,0,Bhojpuri,Bhojpuri,S,7940
21117,IN,bjj,0,Kanauji,Kanauji,S,420
21117,IN,hin,0,Hindi,Hindi,P,28690
21117,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,9778
21117,IN,mai,0,Maithili,Maithili,S,4230
21118,IN,anp,0,Angika,Angika,S,750
21118,IN,awa,0,Awadhi,Awadhi,S,5080
21118,IN,bfy,0,Bagheli,Bagheli,S,600
21118,IN,bho,0,Bhojpuri,Bhojpuri,S,161130
21118,IN,bjj,0,Kanauji,Kanauji,S,210
21118,IN,bns,0,Bundeli,Bundeli,S,240
21118,IN,hin,0,Hindi,Hindi,P,337320
21118,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,6787
21118,IN,mai,0,Maithili,Maithili,S,2900
21119,IN,anp,0,Angika,Angika,S,1780
21119,IN,awa,0,Awadhi,Awadhi,S,50
21119,IN,ben,0,Bengali,Bengali,S,440
21119,IN,bho,0,Bhojpuri,Bhojpuri,S,55260
21119,IN,bjj,0,Kanauji,Kanauji,S,360
21119,IN,hin,0,Hindi,Hindi,P,97705
21119,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,15132
21119,IN,kfy,0,Kumaoni,Kumaoni,S,50
21119,IN,mai,0,Maithili,Maithili,S,6100
21119,IN,mup,0,Malvi,Malvi,S,60
21120,IN,hin,0,Hindi,Hindi,P,240
21121,IN,anp,0,Angika,Angika,S,590
21121,IN,awa,0,Awadhi,Awadhi,S,250
21121,IN,bho,0,Bhojpuri,Bhojpuri,S,18130
21121,IN,bjj,0,Kanauji,Kanauji,S,1140
21121,IN,bns,0,Bundeli,Bundeli,S,230
21121,IN,hin,0,Hindi,Hindi,P,34460
21121,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,4590
21121,IN,mai,0,Maithili,Maithili,S,2070
21122,IN,anp,0,Angika,Angika,S,600
21122,IN,ben,0,Bengali,Bengali,S,49490
21122,IN,bho,0,Bhojpuri,Bhojpuri,S,3216
21122,IN,hin,0,Hindi,Hindi,S,116760
21122,IN,mag,0,Magahi,Magahi,P,117655
21122,IN,mai,0,Maithili,Maithili,S,340
21122,IN,ory,0,Odia,Odia,S,9040
21122,IN,pwr,0,Powari,Powari,S,925
21122,IN,sat,0,Santhali,Santhali,S,75
21124,IN,bjj,0,Kanauji,Kanauji,S,60
21124,IN,gbm,0,Garhwali,Garhwali,S,380
21124,IN,hin,0,Hindi,Hindi,P,8396
21124,IN,ory,0,Odia,Odia,S,710
21125,IN,urd,0,Urdu,Urdu,P,7550
21126,IN,awa,0,Awadhi,Awadhi,S,4510
21126,IN,bjj,0,Kanauji,Kanauji,S,5070
21126,IN,bns,0,Bundeli,Bundeli,S,80
21126,IN,gbm,0,Garhwali,Garhwali,S,470
21126,IN,hin,0,Hindi,Hindi,P,32959
21126,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,714
21126,IN,mup,0,Malvi,Malvi,S,340
21126,IN,noe,0,Nimadi,Nimadi,S,250
21127,IN,bho,0,Bhojpuri,Bhojpuri,S,190
21127,IN,mai,0,Maithili,Maithili,S,60
21127,IN,urd,0,Urdu,Urdu,P,13360
21128,IN,bho,0,Bhojpuri,Bhojpuri,S,30
21128,IN,urd,0,Urdu,Urdu,P,6725
21129,IN,awa,0,Awadhi,Awadhi,S,1600
21129,IN,bjj,0,Kanauji,Kanauji,S,1510
21129,IN,hin,0,Hindi,Hindi,P,12827
21129,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,290
21129,IN,mup,0,Malvi,Malvi,S,40
21130,IN,ahr,0,Ahirani,Ahirani,S,1080
21130,IN,bjj,0,Kanauji,Kanauji,S,60
21130,IN,bns,0,Bundeli,Bundeli,S,300
21130,IN,guj,0,Gujarati,Gujarati,P,25010
21130,IN,hin,0,Hindi,Hindi,S,13784
21130,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,250
21130,IN,kan,0,Kannada,Kannada,S,7180
21130,IN,kfr,0,Kacchi,Kacchi,S,230
21130,IN,khn,0,Khandesi,Khandesi,S,1800
21130,IN,knn,0,Konkani,Konkani,S,360
21130,IN,mar,0,Marathi,Marathi,S,17805
21130,IN,mup,0,Malvi,Malvi,S,40
21130,IN,ory,0,Odia,Odia,S,1210
21130,IN,tel,0,Telugu,Telugu,S,23200
21131,IN,bho,0,Bhojpuri,Bhojpuri,S,30
21131,IN,urd,0,Urdu,Urdu,P,9171
21132,IN,ben,0,Bengali,Bengali,S,50
21132,IN,bho,0,Bhojpuri,Bhojpuri,S,680
21132,IN,mai,0,Maithili,Maithili,S,250
21132,IN,urd,0,Urdu,Urdu,P,20125
21133,IN,awa,0,Awadhi,Awadhi,S,3820
21133,IN,bfy,0,Bagheli,Bagheli,S,430
21133,IN,bho,0,Bhojpuri,Bhojpuri,S,2690
21133,IN,bjj,0,Kanauji,Kanauji,S,3590
21133,IN,bns,0,Bundeli,Bundeli,S,2090
21133,IN,guj,0,Gujarati,Gujarati,S,30
21133,IN,hin,0,Hindi,Hindi,P,89934
21133,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,1380
21133,IN,mup,0,Malvi,Malvi,S,1000
21133,IN,noe,0,Nimadi,Nimadi,S,120
21133,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,100
21134,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,230
21134,IN,kan,0,Kannada,Kannada,S,266
21134,IN,knn,0,Konkani,Konkani,P,5150
21134,IN,mar,0,Marathi,Marathi,S,460
21134,IN,tcy,0,Tulu,Tulu,S,1020
21135,IN,anp,0,Angika,Angika,S,4700
21135,IN,awa,0,Awadhi,Awadhi,S,1
21135,IN,bho,0,Bhojpuri,Bhojpuri,S,6710
21135,IN,hin,0,Hindi,Hindi,P,40360
21135,IN,mai,0,Maithili,Maithili,S,22060
21136,IN,knn,0,Konkani,Konkani,S,340
21136,IN,tcy,0,Tulu,Tulu,P,440
21138,IN,asm,0,Assamese,Assamese,S,604
21138,IN,ben,0,Bengali,Bengali,P,3826
21138,IN,grt,0,Garo,Garo,S,11
21138,IN,haj,0,Hajong,Hajong,S,254
21138,IN,hin,0,Hindi,Hindi,S,245
21139,IN,bgw,0,Bhatri,Bhatri,S,30
21139,IN,hin,0,Hindi,Hindi,S,200
21139,IN,hlb,0,Halbi,Halbi,P,3460
21139,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,435
21140,IN,anp,0,Angika,Angika,S,540
21140,IN,ben,0,Bengali,Bengali,S,47578
21140,IN,bho,0,Bhojpuri,Bhojpuri,S,2150
21140,IN,hca,0,"Andaman Creole Hindi","Andaman Creole Hindi",S,20
21140,IN,hin,0,Hindi,Hindi,P,57563
21140,IN,mag,0,Magahi,Magahi,S,1200
21140,IN,mai,0,Maithili,Maithili,S,7920
21141,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,110
21141,IN,urd,0,Urdu,Urdu,P,220
21142,IN,anp,0,Angika,Angika,S,160
21142,IN,awa,0,Awadhi,Awadhi,S,150
21142,IN,ben,0,Bengali,Bengali,S,2330
21142,IN,bho,0,Bhojpuri,Bhojpuri,S,5210
21142,IN,bjj,0,Kanauji,Kanauji,S,260
21142,IN,bns,0,Bundeli,Bundeli,S,330
21142,IN,gbm,0,Garhwali,Garhwali,S,2410
21142,IN,guj,0,Gujarati,Gujarati,S,7387
21142,IN,hin,0,Hindi,Hindi,P,23291
21142,IN,kfy,0,Kumaoni,Kumaoni,S,10110
21142,IN,mai,0,Maithili,Maithili,S,1870
21142,IN,mar,0,Marathi,Marathi,S,2920
21142,IN,sjp,0,Surjapuri,Surjapuri,S,110
21143,IN,bho,0,Bhojpuri,Bhojpuri,S,70
21143,IN,urd,0,Urdu,Urdu,P,940
21144,IN,bfz,0,"Pahari, Mahasu","Pahari, Mahasu",S,130
21144,IN,hin,0,Hindi,Hindi,S,13176
21144,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,98
21144,IN,mag,0,Magahi,Magahi,S,880
21144,IN,mjl,0,Mandeali,Mandeali,S,430
21144,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",P,27157
21144,IN,xnr,0,Kangri,Kangri,S,260
21145,IN,kej,0,Kadar,Kadar,S,100
21145,IN,mal,0,Malayalam,Malayalam,P,120
21146,IN,anp,0,Angika,Angika,S,50
21146,IN,asm,0,Assamese,Assamese,S,44360
21146,IN,ben,0,Bengali,Bengali,P,393636
21146,IN,brx,0,Boro,Boro,S,60
21146,IN,hin,0,Hindi,Hindi,S,44292
21146,IN,mag,0,Magahi,Magahi,S,710
21146,IN,mai,0,Maithili,Maithili,S,25240
21146,IN,ory,0,Odia,Odia,S,10130
21147,IN,ben,0,Bengali,Bengali,S,210
21147,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,107030
21147,IN,guj,0,Gujarati,Gujarati,S,385
21147,IN,hin,0,Hindi,Hindi,S,6410
21147,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,15
21147,IN,kan,0,Kannada,Kannada,S,460272
21147,IN,knn,0,Konkani,Konkani,S,164260
21147,IN,mar,0,Marathi,Marathi,S,41132
21147,IN,tam,0,Tamil,Tamil,S,5470
21147,IN,tcy,0,Tulu,Tulu,S,171610
21147,IN,tel,0,Telugu,Telugu,P,784981
21148,IN,anp,0,Angika,Angika,S,140
21148,IN,awa,0,Awadhi,Awadhi,S,300
21148,IN,ben,0,Bengali,Bengali,S,940
21148,IN,bho,0,Bhojpuri,Bhojpuri,S,11780
21148,IN,bjj,0,Kanauji,Kanauji,S,70
21148,IN,bns,0,Bundeli,Bundeli,S,50
21148,IN,gbm,0,Garhwali,Garhwali,S,60
21148,IN,hin,0,Hindi,Hindi,P,39990
21148,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,4755
21148,IN,mag,0,Magahi,Magahi,S,1230
21148,IN,mai,0,Maithili,Maithili,S,2630
21148,IN,ory,0,Odia,Odia,S,130
21148,IN,sck,0,Sadri,Sadri,S,60
21148,IN,tel,0,Telugu,Telugu,S,85
21148,IN,urd,0,Urdu,Urdu,S,100
21149,IN,awa,0,Awadhi,Awadhi,S,70
21149,IN,ben,0,Bengali,Bengali,S,1940
21149,IN,bho,0,Bhojpuri,Bhojpuri,S,5500
21149,IN,urd,0,Urdu,Urdu,P,34732
21150,IN,anp,0,Angika,Angika,S,1300
21150,IN,awa,0,Awadhi,Awadhi,S,30150
21150,IN,ben,0,Bengali,Bengali,S,2565
21150,IN,bfy,0,Bagheli,Bagheli,S,4100
21150,IN,bgw,0,Bhatri,Bhatri,S,590
21150,IN,bho,0,Bhojpuri,Bhojpuri,S,168240
21150,IN,bjj,0,Kanauji,Kanauji,S,10180
21150,IN,bns,0,Bundeli,Bundeli,S,1450
21150,IN,gbm,0,Garhwali,Garhwali,S,300
21150,IN,hin,0,Hindi,Hindi,P,642401
21150,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,59580
21150,IN,kfy,0,Kumaoni,Kumaoni,S,170
21150,IN,mag,0,Magahi,Magahi,S,12500
21150,IN,mai,0,Maithili,Maithili,S,28580
21150,IN,ory,0,Odia,Odia,S,35
21150,IN,sck,0,Sadri,Sadri,S,60
21151,IN,kan,0,Kannada,Kannada,S,2990
21151,IN,mar,0,Marathi,Marathi,S,120
21151,IN,ory,0,Odia,Odia,S,4500
21151,IN,tam,0,Tamil,Tamil,S,1040
21151,IN,tel,0,Telugu,Telugu,P,3663003
21152,IN,tel,0,Telugu,Telugu,P,26400
21153,IN,tel,0,Telugu,Telugu,P,6680
21154,IN,knn,0,Konkani,Konkani,S,20
21154,IN,tel,0,Telugu,Telugu,P,20190
21155,IN,bns,0,Bundeli,Bundeli,S,1
21155,IN,guj,0,Gujarati,Gujarati,S,100
21155,IN,hin,0,Hindi,Hindi,S,140
21155,IN,kan,0,Kannada,Kannada,S,1620
21155,IN,knn,0,Konkani,Konkani,S,80
21155,IN,mar,0,Marathi,Marathi,S,4317
21155,IN,ory,0,Odia,Odia,S,5900
21155,IN,tel,0,Telugu,Telugu,P,7829
21156,IN,anp,0,Angika,Angika,S,700
21156,IN,asm,0,Assamese,Assamese,S,64450
21156,IN,ben,0,Bengali,Bengali,P,237016
21156,IN,bho,0,Bhojpuri,Bhojpuri,S,19520
21156,IN,hin,0,Hindi,Hindi,S,84252
21156,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,617
21156,IN,mag,0,Magahi,Magahi,S,7700
21156,IN,mai,0,Maithili,Maithili,S,8610
21156,IN,ory,0,Odia,Odia,S,50330
21156,IN,sjp,0,Surjapuri,Surjapuri,S,100
21156,IN,trp,0,"Kok Borok","Kok Borok",S,100
21157,IN,kfr,0,Kacchi,Kacchi,P,240
21157,IN,urd,0,Urdu,Urdu,S,55
21159,IN,guj,0,Gujarati,Gujarati,P,440030
21159,IN,hin,0,Hindi,Hindi,S,21170
21159,IN,kfr,0,Kacchi,Kacchi,S,4500
21162,IN,kfq,0,Korku,Korku,P,14440
21162,IN,mar,0,Marathi,Marathi,S,760
21163,IN,hin,0,Hindi,Hindi,S,11950
21163,IN,kfp,0,Korwa,Korwa,S,30
21163,IN,kfq,0,Korku,Korku,P,29855
21163,IN,khn,0,Khandesi,Khandesi,S,115
21163,IN,mar,0,Marathi,Marathi,S,1045
21163,IN,mup,0,Malvi,Malvi,S,400
21163,IN,noe,0,Nimadi,Nimadi,S,25
21164,IN,bhb,0,Bhili,Bhili,S,410
21164,IN,gno,0,"Gondi, Northern","Gondi, Northern",S,90
21164,IN,guj,0,Gujarati,Gujarati,S,170
21164,IN,hin,0,Hindi,Hindi,S,34940
21164,IN,kfp,0,Korwa,Korwa,S,2950
21164,IN,kfq,0,Korku,Korku,P,83868
21164,IN,khn,0,Khandesi,Khandesi,S,1740
21164,IN,kxv,0,Kuvi,Kuvi,S,50
21164,IN,mar,0,Marathi,Marathi,S,860
21164,IN,mup,0,Malvi,Malvi,S,1000
21164,IN,noe,0,Nimadi,Nimadi,S,250
21165,IN,hin,0,Hindi,Hindi,S,180
21165,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,577
21165,IN,kff,0,Koya,Koya,P,14571
21165,IN,kxv,0,Kuvi,Kuvi,S,2084
21165,IN,tel,0,Telugu,Telugu,S,13583
21166,IN,bgw,0,Bhatri,Bhatri,S,260
21166,IN,gno,0,"Gondi, Northern","Gondi, Northern",S,6906
21166,IN,hin,0,Hindi,Hindi,S,2450
21166,IN,hlb,0,Halbi,Halbi,S,980
21166,IN,kff,3977,Koya,"Koya: Dorla",P,13346
21166,IN,kxv,0,Kuvi,Kuvi,S,140
21166,IN,ory,0,Odia,Odia,S,11615
21166,IN,pcj,0,Parenga,Parenga,S,40
21166,IN,peg,0,Pengo,Pengo,S,40
21166,IN,tel,0,Telugu,Telugu,S,25
21167,IN,kff,0,Koya,Koya,S,1770
21167,IN,tel,0,Telugu,Telugu,P,3230
21168,IN,kff,0,Koya,Koya,S,14561
21168,IN,kxu,0,Kui,Kui,S,1
21168,IN,mar,0,Marathi,Marathi,S,8
